event_id,method
b9e871af730f826c,SUB
b9e871af730f826c,KO/TKO
b9e871af730f826c,U-DEC
b9e871af730f826c,SUB
b9e871af730f826c,SUB
b9e871af730f826c,KO/TKO
b9e871af730f826c,KO/TKO
b9e871af730f826c,KO/TKO
598a58db87b890ee,SUB
598a58db87b890ee,S-DEC
598a58db87b890ee,KO/TKO
598a58db87b890ee,KO/TKO
598a58db87b890ee,U-DEC
598a58db87b890ee,KO/TKO
598a58db87b890ee,U-DEC
598a58db87b890ee,KO/TKO
598a58db87b890ee,KO/TKO
598a58db87b890ee,U-DEC
597db668b01c442c,SUB
597db668b01c442c,SUB
597db668b01c442c,SUB
597db668b01c442c,SUB
597db668b01c442c,U-DEC
597db668b01c442c,KO/TKO
597db668b01c442c,KO/TKO
597db668b01c442c,U-DEC
597db668b01c442c,S-DEC
33e33d51f289d2a1,M-DEC
33e33d51f289d2a1,KO/TKO
33e33d51f289d2a1,U-DEC
33e33d51f289d2a1,SUB
33e33d51f289d2a1,KO/TKO
33e33d51f289d2a1,U-DEC
33e33d51f289d2a1,KO/TKO
33e33d51f289d2a1,KO/TKO
33e33d51f289d2a1,SUB
a24e080000fa7a35,SUB
a24e080000fa7a35,KO/TKO
a24e080000fa7a35,KO/TKO
a24e080000fa7a35,KO/TKO
a24e080000fa7a35,KO/TKO
a24e080000fa7a35,KO/TKO
a24e080000fa7a35,U-DEC
a24e080000fa7a35,KO/TKO
a24e080000fa7a35,U-DEC
7269329bd87eb479,SUB
7269329bd87eb479,U-DEC
7269329bd87eb479,KO/TKO
7269329bd87eb479,SUB
7269329bd87eb479,SUB
7269329bd87eb479,DQ
7269329bd87eb479,SUB
7269329bd87eb479,U-DEC
7269329bd87eb479,KO/TKO
7269329bd87eb479,U-DEC
df85d6ec3493d120,SUB
df85d6ec3493d120,SUB
df85d6ec3493d120,KO/TKO
df85d6ec3493d120,SUB
df85d6ec3493d120,U-DEC
df85d6ec3493d120,KO/TKO
df85d6ec3493d120,SUB
df85d6ec3493d120,SUB
df85d6ec3493d120,SUB
1d147d4163a6989b,S-DEC
1d147d4163a6989b,KO/TKO
1d147d4163a6989b,U-DEC
1d147d4163a6989b,KO/TKO
1d147d4163a6989b,U-DEC
1d147d4163a6989b,KO/TKO
1d147d4163a6989b,SUB
1d147d4163a6989b,KO/TKO
1d147d4163a6989b,SUB
91181b29be041f1c,KO/TKO
91181b29be041f1c,U-DEC
91181b29be041f1c,U-DEC
91181b29be041f1c,KO/TKO
91181b29be041f1c,KO/TKO
91181b29be041f1c,U-DEC
91181b29be041f1c,SUB
91181b29be041f1c,S-DEC
91181b29be041f1c,S-DEC
bad28b7b34f334de,S-DEC
bad28b7b34f334de,SUB
bad28b7b34f334de,S-DEC
bad28b7b34f334de,U-DEC
bad28b7b34f334de,U-DEC
bad28b7b34f334de,SUB
bad28b7b34f334de,U-DEC
bad28b7b34f334de,SUB
bad28b7b34f334de,U-DEC
f341f9551ba744e2,SUB
f341f9551ba744e2,KO/TKO
f341f9551ba744e2,SUB
f341f9551ba744e2,KO/TKO
f341f9551ba744e2,KO/TKO
f341f9551ba744e2,U-DEC
f341f9551ba744e2,KO/TKO
f341f9551ba744e2,KO/TKO
f341f9551ba744e2,SUB
0aa92558424ced9e,U-DEC
0aa92558424ced9e,S-DEC
0aa92558424ced9e,U-DEC
0aa92558424ced9e,SUB
0aa92558424ced9e,KO/TKO
0aa92558424ced9e,U-DEC
0aa92558424ced9e,KO/TKO
0aa92558424ced9e,KO/TKO
0aa92558424ced9e,KO/TKO
a5c53b3ddb31cc7d,KO/TKO
a5c53b3ddb31cc7d,U-DEC
a5c53b3ddb31cc7d,KO/TKO
a5c53b3ddb31cc7d,U-DEC
a5c53b3ddb31cc7d,KO/TKO
a5c53b3ddb31cc7d,SUB
a5c53b3ddb31cc7d,SUB
a5c53b3ddb31cc7d,SUB
a5c53b3ddb31cc7d,S-DEC
2a6f8136da1e52c0,KO/TKO
2a6f8136da1e52c0,KO/TKO
2a6f8136da1e52c0,U-DEC
2a6f8136da1e52c0,U-DEC
2a6f8136da1e52c0,U-DEC
2a6f8136da1e52c0,SUB
2a6f8136da1e52c0,U-DEC
2a6f8136da1e52c0,SUB
2a6f8136da1e52c0,KO/TKO
e7ec11096eac0282,SUB
e7ec11096eac0282,SUB
e7ec11096eac0282,SUB
e7ec11096eac0282,KO/TKO
e7ec11096eac0282,SUB
e7ec11096eac0282,KO/TKO
e7ec11096eac0282,CNC
e7ec11096eac0282,SUB
e7ec11096eac0282,KO/TKO
5ca158b1cc9cb242,U-DEC
5ca158b1cc9cb242,U-DEC
5ca158b1cc9cb242,KO/TKO
5ca158b1cc9cb242,S-DEC
5ca158b1cc9cb242,SUB
5ca158b1cc9cb242,KO/TKO
5ca158b1cc9cb242,KO/TKO
5ca158b1cc9cb242,SUB
304fcd812f12c589,U-DEC
304fcd812f12c589,SUB
304fcd812f12c589,KO/TKO
304fcd812f12c589,SUB
304fcd812f12c589,U-DEC
304fcd812f12c589,SUB
304fcd812f12c589,SUB
304fcd812f12c589,KO/TKO
304fcd812f12c589,U-DEC
2e04a3b4a2011b97,KO/TKO
2e04a3b4a2011b97,U-DEC
2e04a3b4a2011b97,KO/TKO
2e04a3b4a2011b97,KO/TKO
2e04a3b4a2011b97,U-DEC
2e04a3b4a2011b97,KO/TKO
2e04a3b4a2011b97,SUB
2e04a3b4a2011b97,SUB
2e04a3b4a2011b97,SUB
4604ab1de9058474,KO/TKO
4604ab1de9058474,U-DEC
4604ab1de9058474,KO/TKO
4604ab1de9058474,U-DEC
4604ab1de9058474,M-DEC
4604ab1de9058474,SUB
4604ab1de9058474,SUB
4604ab1de9058474,KO/TKO
4604ab1de9058474,SUB
4604ab1de9058474,KO/TKO
c1684f00c626f4c0,KO/TKO
c1684f00c626f4c0,U-DEC
c1684f00c626f4c0,U-DEC
c1684f00c626f4c0,U-DEC
c1684f00c626f4c0,SUB
c1684f00c626f4c0,U-DEC
c1684f00c626f4c0,U-DEC
c1684f00c626f4c0,SUB
c1684f00c626f4c0,KO/TKO
a6c2f5381d575920,SUB
a6c2f5381d575920,U-DEC
a6c2f5381d575920,SUB
a6c2f5381d575920,SUB
a6c2f5381d575920,U-DEC
a6c2f5381d575920,SUB
a6c2f5381d575920,U-DEC
a6c2f5381d575920,U-DEC
a6c2f5381d575920,U-DEC
de3ed2e152520c8d,U-DEC
de3ed2e152520c8d,SUB
de3ed2e152520c8d,KO/TKO
de3ed2e152520c8d,U-DEC
de3ed2e152520c8d,KO/TKO
de3ed2e152520c8d,KO/TKO
de3ed2e152520c8d,SUB
de3ed2e152520c8d,U-DEC
de3ed2e152520c8d,SUB
63b65af1c5cb02cb,SUB
63b65af1c5cb02cb,KO/TKO
63b65af1c5cb02cb,KO/TKO
63b65af1c5cb02cb,KO/TKO
63b65af1c5cb02cb,U-DEC
63b65af1c5cb02cb,KO/TKO
63b65af1c5cb02cb,U-DEC
63b65af1c5cb02cb,U-DEC
63b65af1c5cb02cb,U-DEC
13c4313ed0f744f3,KO/TKO
13c4313ed0f744f3,U-DEC
13c4313ed0f744f3,KO/TKO
13c4313ed0f744f3,U-DEC
13c4313ed0f744f3,U-DEC
13c4313ed0f744f3,SUB
13c4313ed0f744f3,U-DEC
13c4313ed0f744f3,SUB
ee5df903f80c6816,KO/TKO
ee5df903f80c6816,KO/TKO
ee5df903f80c6816,SUB
ee5df903f80c6816,KO/TKO
ee5df903f80c6816,KO/TKO
ee5df903f80c6816,KO/TKO
ee5df903f80c6816,SUB
ee5df903f80c6816,KO/TKO
ee5df903f80c6816,U-DEC
21b8a0f5c231096f,KO/TKO
21b8a0f5c231096f,U-DEC
21b8a0f5c231096f,U-DEC
21b8a0f5c231096f,U-DEC
21b8a0f5c231096f,S-DEC
21b8a0f5c231096f,KO/TKO
21b8a0f5c231096f,KO/TKO
21b8a0f5c231096f,U-DEC
21b8a0f5c231096f,U-DEC
3fed746acfd026dd,KO/TKO
3fed746acfd026dd,U-DEC
3fed746acfd026dd,KO/TKO
3fed746acfd026dd,KO/TKO
3fed746acfd026dd,SUB
3fed746acfd026dd,KO/TKO
3fed746acfd026dd,KO/TKO
3fed746acfd026dd,KO/TKO
3fed746acfd026dd,U-DEC
baf942f4bcb09894,S-DEC
baf942f4bcb09894,SUB
baf942f4bcb09894,SUB
baf942f4bcb09894,KO/TKO
baf942f4bcb09894,SUB
baf942f4bcb09894,KO/TKO
baf942f4bcb09894,SUB
baf942f4bcb09894,U-DEC
13b2f59210dda9cc,KO/TKO
13b2f59210dda9cc,U-DEC
13b2f59210dda9cc,U-DEC
13b2f59210dda9cc,S-DEC
13b2f59210dda9cc,KO/TKO
13b2f59210dda9cc,KO/TKO
13b2f59210dda9cc,SUB
13b2f59210dda9cc,SUB
577ec7e108b94be3,KO/TKO
577ec7e108b94be3,KO/TKO
577ec7e108b94be3,SUB
577ec7e108b94be3,U-DEC
577ec7e108b94be3,SUB
577ec7e108b94be3,SUB
577ec7e108b94be3,U-DEC
577ec7e108b94be3,U-DEC
577ec7e108b94be3,SUB
13e62d766b709aa6,KO/TKO
13e62d766b709aa6,U-DEC
13e62d766b709aa6,KO/TKO
13e62d766b709aa6,KO/TKO
13e62d766b709aa6,KO/TKO
13e62d766b709aa6,U-DEC
13e62d766b709aa6,KO/TKO
13e62d766b709aa6,S-DEC
13e62d766b709aa6,SUB
f717b6002486f73f,KO/TKO
f717b6002486f73f,U-DEC
f717b6002486f73f,SUB
f717b6002486f73f,KO/TKO
f717b6002486f73f,SUB
f717b6002486f73f,SUB
f717b6002486f73f,SUB
f717b6002486f73f,SUB
f717b6002486f73f,U-DEC
46c8ec317aff28ac,U-DEC
46c8ec317aff28ac,KO/TKO
46c8ec317aff28ac,U-DEC
46c8ec317aff28ac,KO/TKO
46c8ec317aff28ac,SUB
46c8ec317aff28ac,SUB
46c8ec317aff28ac,KO/TKO
46c8ec317aff28ac,U-DEC
46c8ec317aff28ac,SUB
f70144caea5c4c80,U-DEC
f70144caea5c4c80,U-DEC
f70144caea5c4c80,KO/TKO
f70144caea5c4c80,U-DEC
f70144caea5c4c80,KO/TKO
f70144caea5c4c80,SUB
f70144caea5c4c80,KO/TKO
f70144caea5c4c80,KO/TKO
f70144caea5c4c80,SUB
445a98acb8985970,M-DEC
445a98acb8985970,KO/TKO
445a98acb8985970,M-DEC
445a98acb8985970,U-DEC
445a98acb8985970,U-DEC
445a98acb8985970,KO/TKO
445a98acb8985970,KO/TKO
445a98acb8985970,SUB
445a98acb8985970,KO/TKO
1dab0d1d81dd06db,SUB
1dab0d1d81dd06db,KO/TKO
1dab0d1d81dd06db,U-DEC
1dab0d1d81dd06db,U-DEC
1dab0d1d81dd06db,SUB
1dab0d1d81dd06db,SUB
1dab0d1d81dd06db,KO/TKO
1dab0d1d81dd06db,KO/TKO
1dab0d1d81dd06db,SUB
a54a35a670d8e852,KO/TKO
a54a35a670d8e852,SUB
a54a35a670d8e852,U-DEC
a54a35a670d8e852,SUB
a54a35a670d8e852,SUB
a54a35a670d8e852,SUB
a54a35a670d8e852,KO/TKO
a54a35a670d8e852,KO/TKO
a54a35a670d8e852,KO/TKO
03688dc3c3af3ac1,KO/TKO
03688dc3c3af3ac1,U-DEC
03688dc3c3af3ac1,S-DEC
03688dc3c3af3ac1,SUB
03688dc3c3af3ac1,S-DEC
03688dc3c3af3ac1,KO/TKO
03688dc3c3af3ac1,SUB
03688dc3c3af3ac1,KO/TKO
03688dc3c3af3ac1,KO/TKO
b361180739bed4b0,U-DEC
b361180739bed4b0,S-DEC
b361180739bed4b0,U-DEC
b361180739bed4b0,U-DEC
b361180739bed4b0,U-DEC
b361180739bed4b0,SUB
b361180739bed4b0,SUB
b361180739bed4b0,SUB
b361180739bed4b0,U-DEC
0e9869d712e81f8f,U-DEC
0e9869d712e81f8f,SUB
0e9869d712e81f8f,S-DEC
0e9869d712e81f8f,U-DEC
0e9869d712e81f8f,SUB
0e9869d712e81f8f,S-DEC
0e9869d712e81f8f,SUB
0e9869d712e81f8f,KO/TKO
977081bc01197656,KO/TKO
977081bc01197656,KO/TKO
977081bc01197656,KO/TKO
977081bc01197656,SUB
977081bc01197656,U-DEC
977081bc01197656,U-DEC
977081bc01197656,KO/TKO
977081bc01197656,SUB
977081bc01197656,U-DEC
2ee09ec2a0695eb9,U-DEC
2ee09ec2a0695eb9,SUB
2ee09ec2a0695eb9,SUB
2ee09ec2a0695eb9,KO/TKO
2ee09ec2a0695eb9,SUB
2ee09ec2a0695eb9,KO/TKO
2ee09ec2a0695eb9,KO/TKO
2ee09ec2a0695eb9,SUB
2ee09ec2a0695eb9,Other - Choke
c7e9d15cfce52f1d,KO/TKO
c7e9d15cfce52f1d,KO/TKO
c7e9d15cfce52f1d,SUB
c7e9d15cfce52f1d,KO/TKO
c7e9d15cfce52f1d,U-DEC
c7e9d15cfce52f1d,SUB
c7e9d15cfce52f1d,KO/TKO
c7e9d15cfce52f1d,U-DEC
31ceaf0e670c1578,U-DEC
31ceaf0e670c1578,S-DEC
31ceaf0e670c1578,U-DEC
31ceaf0e670c1578,SUB
31ceaf0e670c1578,KO/TKO
31ceaf0e670c1578,KO/TKO
31ceaf0e670c1578,KO/TKO
271fe91f4ba9d2c5,KO/TKO
271fe91f4ba9d2c5,KO/TKO
271fe91f4ba9d2c5,KO/TKO
271fe91f4ba9d2c5,SUB
271fe91f4ba9d2c5,KO/TKO
271fe91f4ba9d2c5,U-DEC
271fe91f4ba9d2c5,SUB
271fe91f4ba9d2c5,CNC
efaf544314bb5c2e,KO/TKO
efaf544314bb5c2e,SUB
efaf544314bb5c2e,KO/TKO
efaf544314bb5c2e,SUB
efaf544314bb5c2e,SUB
efaf544314bb5c2e,U-DEC
efaf544314bb5c2e,KO/TKO
669a3cb6e394f515,KO/TKO
669a3cb6e394f515,KO/TKO
669a3cb6e394f515,SUB
669a3cb6e394f515,KO/TKO
669a3cb6e394f515,SUB
669a3cb6e394f515,U-DEC
669a3cb6e394f515,U-DEC
669a3cb6e394f515,KO/TKO
3f24c96753dbd9f9,U-DEC
3f24c96753dbd9f9,S-DEC
3f24c96753dbd9f9,U-DEC
3f24c96753dbd9f9,KO/TKO
3f24c96753dbd9f9,SUB
3f24c96753dbd9f9,KO/TKO
3f24c96753dbd9f9,KO/TKO
3f24c96753dbd9f9,SUB
d3711d3784b76255,KO/TKO
d3711d3784b76255,U-DEC
d3711d3784b76255,KO/TKO
d3711d3784b76255,SUB
d3711d3784b76255,SUB
d3711d3784b76255,KO/TKO
d3711d3784b76255,KO/TKO
d3711d3784b76255,KO/TKO
c933d423ebdbbbdb,KO/TKO
c933d423ebdbbbdb,SUB
c933d423ebdbbbdb,SUB
c933d423ebdbbbdb,SUB
c933d423ebdbbbdb,U-DEC
c933d423ebdbbbdb,SUB
c933d423ebdbbbdb,SUB
c933d423ebdbbbdb,U-DEC
fbbde91f7bc2d3c5,KO/TKO
fbbde91f7bc2d3c5,U-DEC
fbbde91f7bc2d3c5,KO/TKO
fbbde91f7bc2d3c5,U-DEC
fbbde91f7bc2d3c5,KO/TKO
fbbde91f7bc2d3c5,KO/TKO
fbbde91f7bc2d3c5,KO/TKO
fbbde91f7bc2d3c5,KO/TKO
fbbde91f7bc2d3c5,KO/TKO
85d905f7c4f5a1af,S-DEC
85d905f7c4f5a1af,SUB
85d905f7c4f5a1af,SUB
85d905f7c4f5a1af,KO/TKO
85d905f7c4f5a1af,KO/TKO
85d905f7c4f5a1af,KO/TKO
85d905f7c4f5a1af,KO/TKO
85d905f7c4f5a1af,U-DEC
85d905f7c4f5a1af,KO/TKO
ce783bf73b5131f9,U-DEC
ce783bf73b5131f9,SUB
ce783bf73b5131f9,SUB
ce783bf73b5131f9,KO/TKO
ce783bf73b5131f9,SUB
ce783bf73b5131f9,SUB
ce783bf73b5131f9,Other - Lock
ce783bf73b5131f9,KO/TKO
b4bc2e3353a770b5,KO/TKO
b4bc2e3353a770b5,KO/TKO
b4bc2e3353a770b5,KO/TKO
b4bc2e3353a770b5,KO/TKO
b4bc2e3353a770b5,KO/TKO
b4bc2e3353a770b5,SUB
b4bc2e3353a770b5,S-DEC
b4bc2e3353a770b5,KO/TKO
429e7d3725852ce9,KO/TKO
429e7d3725852ce9,KO/TKO
429e7d3725852ce9,SUB
429e7d3725852ce9,U-DEC
429e7d3725852ce9,U-DEC
429e7d3725852ce9,U-DEC
429e7d3725852ce9,KO/TKO
429e7d3725852ce9,SUB
e8fb8e53bc2e29d6,KO/TKO
e8fb8e53bc2e29d6,SUB
e8fb8e53bc2e29d6,Other - Choke
e8fb8e53bc2e29d6,S-DEC
e8fb8e53bc2e29d6,KO/TKO
e8fb8e53bc2e29d6,KO/TKO
e8fb8e53bc2e29d6,KO/TKO
e8fb8e53bc2e29d6,KO/TKO
e8fb8e53bc2e29d6,SUB
94609dd91731d428,KO/TKO
94609dd91731d428,U-DEC
94609dd91731d428,SUB
94609dd91731d428,KO/TKO
94609dd91731d428,SUB
94609dd91731d428,U-DEC
94609dd91731d428,M-DEC
94609dd91731d428,U-DEC
e670f8cc2969a789,SUB
e670f8cc2969a789,KO/TKO
e670f8cc2969a789,KO/TKO
e670f8cc2969a789,KO/TKO
e670f8cc2969a789,U-DEC
e670f8cc2969a789,U-DEC
e670f8cc2969a789,SUB
e670f8cc2969a789,KO/TKO
c61f66d8c3fd5f07,U-DEC
c61f66d8c3fd5f07,KO/TKO
c61f66d8c3fd5f07,KO/TKO
c61f66d8c3fd5f07,U-DEC
c61f66d8c3fd5f07,KO/TKO
c61f66d8c3fd5f07,SUB
c61f66d8c3fd5f07,KO/TKO
c61f66d8c3fd5f07,SUB
c61f66d8c3fd5f07,KO/TKO
108afe61a26bcbf4,KO/TKO
108afe61a26bcbf4,SUB
108afe61a26bcbf4,KO/TKO
108afe61a26bcbf4,S-DEC
108afe61a26bcbf4,DQ
108afe61a26bcbf4,U-DEC
108afe61a26bcbf4,KO/TKO
108afe61a26bcbf4,KO/TKO
ae58685caf8e4a0d,U-DEC
ae58685caf8e4a0d,SUB
ae58685caf8e4a0d,U-DEC
ae58685caf8e4a0d,KO/TKO
ae58685caf8e4a0d,KO/TKO
ae58685caf8e4a0d,U-DEC
ae58685caf8e4a0d,U-DEC
ae58685caf8e4a0d,KO/TKO
bba678d312590087,KO/TKO
bba678d312590087,SUB
bba678d312590087,S-DEC
bba678d312590087,U-DEC
bba678d312590087,U-DEC
bba678d312590087,S-DEC
bba678d312590087,KO/TKO
bba678d312590087,SUB
e06fd1260ac865a7,KO/TKO
e06fd1260ac865a7,KO/TKO
e06fd1260ac865a7,KO/TKO
e06fd1260ac865a7,SUB
e06fd1260ac865a7,KO/TKO
e06fd1260ac865a7,KO/TKO
e06fd1260ac865a7,KO/TKO
e06fd1260ac865a7,SUB
0cf935519d439ba6,KO/TKO
0cf935519d439ba6,KO/TKO
0cf935519d439ba6,U-DEC
0cf935519d439ba6,U-DEC
0cf935519d439ba6,KO/TKO
0cf935519d439ba6,KO/TKO
0cf935519d439ba6,U-DEC
0cf935519d439ba6,KO/TKO
1dc56b59cb28425d,KO/TKO
1dc56b59cb28425d,KO/TKO
1dc56b59cb28425d,KO/TKO
1dc56b59cb28425d,SUB
1dc56b59cb28425d,U-DEC
1dc56b59cb28425d,U-DEC
1dc56b59cb28425d,U-DEC
9ccdd2ce45903f34,U-DEC
9ccdd2ce45903f34,U-DEC
9ccdd2ce45903f34,SUB
9ccdd2ce45903f34,KO/TKO
9ccdd2ce45903f34,KO/TKO
9ccdd2ce45903f34,KO/TKO
9fd1f08dd4aec14a,SUB
9fd1f08dd4aec14a,KO/TKO
9fd1f08dd4aec14a,KO/TKO
9fd1f08dd4aec14a,KO/TKO
9fd1f08dd4aec14a,U-DEC
9fd1f08dd4aec14a,KO/TKO
9fd1f08dd4aec14a,Overturned
9fd1f08dd4aec14a,U-DEC
02fc8f50f56eb307,KO/TKO
02fc8f50f56eb307,KO/TKO
02fc8f50f56eb307,KO/TKO
02fc8f50f56eb307,KO/TKO
02fc8f50f56eb307,KO/TKO
02fc8f50f56eb307,SUB
02fc8f50f56eb307,Other - Lock
02fc8f50f56eb307,SUB
02fc8f50f56eb307,U-DEC
946f341df6472ee0,M-DEC
946f341df6472ee0,KO/TKO
946f341df6472ee0,KO/TKO
946f341df6472ee0,U-DEC
946f341df6472ee0,KO/TKO
946f341df6472ee0,U-DEC
946f341df6472ee0,U-DEC
946f341df6472ee0,SUB
4dc496aa0cfc0d95,KO/TKO
4dc496aa0cfc0d95,KO/TKO
4dc496aa0cfc0d95,KO/TKO
4dc496aa0cfc0d95,KO/TKO
4dc496aa0cfc0d95,KO/TKO
4dc496aa0cfc0d95,SUB
4dc496aa0cfc0d95,M-DEC
4dc496aa0cfc0d95,SUB
c75b99887c8c3f5a,U-DEC
c75b99887c8c3f5a,U-DEC
c75b99887c8c3f5a,U-DEC
c75b99887c8c3f5a,M-DEC
c75b99887c8c3f5a,U-DEC
c75b99887c8c3f5a,KO/TKO
c75b99887c8c3f5a,SUB
c75b99887c8c3f5a,U-DEC
7b9aa973e5c04624,KO/TKO
7b9aa973e5c04624,KO/TKO
7b9aa973e5c04624,SUB
7b9aa973e5c04624,KO/TKO
7b9aa973e5c04624,KO/TKO
7b9aa973e5c04624,U-DEC
7b9aa973e5c04624,KO/TKO
7b9aa973e5c04624,SUB
20bd6c3e03c46ee6,U-DEC
20bd6c3e03c46ee6,SUB
20bd6c3e03c46ee6,Other - Choke
20bd6c3e03c46ee6,KO/TKO
20bd6c3e03c46ee6,KO/TKO
20bd6c3e03c46ee6,KO/TKO
20bd6c3e03c46ee6,DQ
20bd6c3e03c46ee6,KO/TKO
20bd6c3e03c46ee6,U-DEC
2b1587a3376ab743,KO/TKO
2b1587a3376ab743,U-DEC
2b1587a3376ab743,SUB
2b1587a3376ab743,SUB
2b1587a3376ab743,KO/TKO
2b1587a3376ab743,Overturned
2b1587a3376ab743,U-DEC
2b1587a3376ab743,SUB
08ae5cd9aef7ddd3,SUB
08ae5cd9aef7ddd3,SUB
08ae5cd9aef7ddd3,KO/TKO
08ae5cd9aef7ddd3,KO/TKO
08ae5cd9aef7ddd3,KO/TKO
08ae5cd9aef7ddd3,SUB
08ae5cd9aef7ddd3,U-DEC
da6dfd09cca1d705,KO/TKO
da6dfd09cca1d705,M-DEC
da6dfd09cca1d705,KO/TKO
da6dfd09cca1d705,SUB
da6dfd09cca1d705,KO/TKO
da6dfd09cca1d705,U-DEC
da6dfd09cca1d705,U-DEC
31652c9267606d54,KO/TKO
31652c9267606d54,S-DEC
31652c9267606d54,SUB
31652c9267606d54,SUB
31652c9267606d54,KO/TKO
31652c9267606d54,U-DEC
31652c9267606d54,U-DEC
31652c9267606d54,U-DEC
cedfdf8d423d500c,U-DEC
cedfdf8d423d500c,U-DEC
cedfdf8d423d500c,SUB
cedfdf8d423d500c,DQ
cedfdf8d423d500c,KO/TKO
cedfdf8d423d500c,U-DEC
cedfdf8d423d500c,KO/TKO
cedfdf8d423d500c,U-DEC
d2b1c1317a39f6c6,U-DEC
d2b1c1317a39f6c6,SUB
d2b1c1317a39f6c6,SUB
d2b1c1317a39f6c6,U-DEC
d2b1c1317a39f6c6,KO/TKO
d2b1c1317a39f6c6,M-DEC
20ec0061400178ca,KO/TKO
20ec0061400178ca,KO/TKO
20ec0061400178ca,U-DEC
20ec0061400178ca,SUB
20ec0061400178ca,KO/TKO
20ec0061400178ca,SUB
20ec0061400178ca,U-DEC
a8fa0c4e95512806,U-DEC
a8fa0c4e95512806,KO/TKO
a8fa0c4e95512806,SUB
a8fa0c4e95512806,KO/TKO
a8fa0c4e95512806,KO/TKO
a8fa0c4e95512806,U-DEC
a8fa0c4e95512806,KO/TKO
afaad7d6a581e307,KO/TKO
afaad7d6a581e307,U-DEC
afaad7d6a581e307,SUB
afaad7d6a581e307,KO/TKO
afaad7d6a581e307,KO/TKO
afaad7d6a581e307,U-DEC
afaad7d6a581e307,KO/TKO
afaad7d6a581e307,M-DEC
1a1a4d7a29041d77,KO/TKO
1a1a4d7a29041d77,KO/TKO
1a1a4d7a29041d77,KO/TKO
1a1a4d7a29041d77,SUB
1a1a4d7a29041d77,KO/TKO
1a1a4d7a29041d77,KO/TKO
1a1a4d7a29041d77,KO/TKO
1a1a4d7a29041d77,U-DEC
a7b48e18ca27795d,S-DEC
a7b48e18ca27795d,KO/TKO
a7b48e18ca27795d,SUB
a7b48e18ca27795d,KO/TKO
a7b48e18ca27795d,KO/TKO
a7b48e18ca27795d,KO/TKO
a7b48e18ca27795d,KO/TKO
a220be6d41d6f97d,KO/TKO
a220be6d41d6f97d,KO/TKO
a220be6d41d6f97d,SUB
a220be6d41d6f97d,U-DEC
a220be6d41d6f97d,KO/TKO
a220be6d41d6f97d,SUB
a220be6d41d6f97d,KO/TKO
c9bbf1a0285a8076,KO/TKO
c9bbf1a0285a8076,U-DEC
c9bbf1a0285a8076,S-DEC
c9bbf1a0285a8076,KO/TKO
c9bbf1a0285a8076,U-DEC
c9bbf1a0285a8076,SUB
c9bbf1a0285a8076,KO/TKO
32a3025d5db456ae,SUB
32a3025d5db456ae,KO/TKO
32a3025d5db456ae,KO/TKO
32a3025d5db456ae,S-DEC
32a3025d5db456ae,U-DEC
32a3025d5db456ae,SUB
32a3025d5db456ae,KO/TKO
32a3025d5db456ae,KO/TKO
4a01dc8376736ef5,SUB
4a01dc8376736ef5,KO/TKO
4a01dc8376736ef5,S-DEC
4a01dc8376736ef5,KO/TKO
4a01dc8376736ef5,SUB
4a01dc8376736ef5,SUB
4a01dc8376736ef5,U-DEC
4a01dc8376736ef5,U-DEC
4a01dc8376736ef5,U-DEC
749685d24e2cac50,KO/TKO
749685d24e2cac50,U-DEC
749685d24e2cac50,SUB
749685d24e2cac50,Other - Choke
749685d24e2cac50,SUB
749685d24e2cac50,S-DEC
749685d24e2cac50,KO/TKO
749685d24e2cac50,SUB
749685d24e2cac50,KO/TKO
29f935654825331b,M-DEC
29f935654825331b,SUB
29f935654825331b,SUB
29f935654825331b,SUB
29f935654825331b,Overturned
29f935654825331b,U-DEC
29f935654825331b,SUB
07a18ae55dfc3cd9,SUB
07a18ae55dfc3cd9,Other
07a18ae55dfc3cd9,SUB
07a18ae55dfc3cd9,KO/TKO
07a18ae55dfc3cd9,U-DEC
07a18ae55dfc3cd9,KO/TKO
07a18ae55dfc3cd9,KO/TKO
07a18ae55dfc3cd9,S-DEC
dc950d59dc590aca,U-DEC
dc950d59dc590aca,SUB
dc950d59dc590aca,Other
dc950d59dc590aca,SUB
dc950d59dc590aca,SUB
dc950d59dc590aca,KO/TKO
dc950d59dc590aca,KO/TKO
dc950d59dc590aca,U-DEC
dc950d59dc590aca,SUB
dc950d59dc590aca,Other
dc950d59dc590aca,SUB
dc950d59dc590aca,Other - Choke
5bd533d50c8e7b8a,KO/TKO
5bd533d50c8e7b8a,KO/TKO
5bd533d50c8e7b8a,SUB
5bd533d50c8e7b8a,SUB
5bd533d50c8e7b8a,SUB
5bd533d50c8e7b8a,SUB
5bd533d50c8e7b8a,U-DEC
5bd533d50c8e7b8a,KO/TKO
5bd533d50c8e7b8a,KO/TKO
96eff1a628adcc7f,SUB
96eff1a628adcc7f,KO/TKO
96eff1a628adcc7f,SUB
96eff1a628adcc7f,Other - Lock
96eff1a628adcc7f,KO/TKO
96eff1a628adcc7f,KO/TKO
96eff1a628adcc7f,U-DEC
96eff1a628adcc7f,SUB
96eff1a628adcc7f,SUB
96eff1a628adcc7f,KO/TKO
9b5b5a75523728f3,SUB
9b5b5a75523728f3,KO/TKO
9b5b5a75523728f3,SUB
9b5b5a75523728f3,SUB
9b5b5a75523728f3,KO/TKO
9b5b5a75523728f3,KO/TKO
