id,name,id_opp,name_opp,event_id,event_name,elo,elo_opp,height_diff,reach_diff,ss_min_diff,str_acc_diff,str_a_min_diff,str_def_diff,td_avg_diff,td_acc_diff,td_def_diff,sub_avg_diff,wins_diff,losses_diff,momentum_diff,wl_diff_diff,outcome
210935fd21670f6d,Rich Attonito,22edaf53ad59a967,Daniel Roberts,d023ae89a2a4a41e,UFC Live on Versus: Kongo vs Barry,763.9586185,767.1100981,0,-2,1.55,27,-0.14,13,-1.72,-7,35,-2.5,0,-2,2,2,W
22edaf53ad59a967,Daniel Roberts,210935fd21670f6d,Rich Attonito,d023ae89a2a4a41e,UFC Live on Versus: Kongo vs Barry,767.1100981,763.9586185,0,2,-1.55,-27,0.14,-13,1.72,7,-35,2.5,0,2,-2,-2,L
3bad7ef643840f67,Joe Lauzon,2721bb808bb2523c,Curt Warburton,d023ae89a2a4a41e,UFC Live on Versus: Kongo vs Barry,790.1572084,752.2050495,-2,-2,0.61,-4,1.95,11,-0.01,-5,-29,1.2,13,10,-2,3,W
2721bb808bb2523c,Curt Warburton,3bad7ef643840f67,Joe Lauzon,d023ae89a2a4a41e,UFC Live on Versus: Kongo vs Barry,752.2050495,790.1572084,2,2,-0.61,4,-1.95,-11,0.01,5,29,-1.2,-13,-10,2,-3,L
be5cfd73617a5b1a,Javier Vazquez,79899ecf62020f6d,Joe Stevenson,d023ae89a2a4a41e,UFC Live on Versus: Kongo vs Barry,750,763.5456347,0,-1,0.38,-8,-0.45,12,-0.19,8,18,-0.7,-8,-8,5,0,W
79899ecf62020f6d,Joe Stevenson,be5cfd73617a5b1a,Javier Vazquez,d023ae89a2a4a41e,UFC Live on Versus: Kongo vs Barry,763.5456347,750,0,1,-0.38,8,0.45,-12,0.19,-8,-18,0.7,8,8,-5,0,L
20205040232ed0f3,Tyson Griffin,cc6f9d1e89f3449a,Manvel Gamburyan,d023ae89a2a4a41e,UFC Live on Versus: Kongo vs Barry,770.5859061,733.1196137,1,1,1.58,0,-0.53,10,-1.39,12,-10,0.2,0,-3,1,3,W
cc6f9d1e89f3449a,Manvel Gamburyan,20205040232ed0f3,Tyson Griffin,d023ae89a2a4a41e,UFC Live on Versus: Kongo vs Barry,733.1196137,770.5859061,-1,-1,-1.58,0,0.53,-10,1.39,-12,10,-0.2,0,3,-1,-3,L
ba280572acfba13f,Matt Mitrione,80779d7441af1b52,Christian Morecraft,d023ae89a2a4a41e,UFC Live on Versus: Kongo vs Barry,810.3173631,751.5034825,-3,-2,0.73,16,0.33,18,-3.26,-66,5,-1.5,8,2,0,6,W
80779d7441af1b52,Christian Morecraft,ba280572acfba13f,Matt Mitrione,d023ae89a2a4a41e,UFC Live on Versus: Kongo vs Barry,751.5034825,810.3173631,3,2,-0.73,-16,-0.33,-18,3.26,66,-5,1.5,-8,-2,0,-6,L
31123249b0bbf52e,Matt Brown,fc31f896cde2bc2e,John Howard,d023ae89a2a4a41e,UFC Live on Versus: Kongo vs Barry,744.2800746,775.8269695,5,4,1.63,3,-0.44,5,-1.13,-3,10,1.2,7,3,2,4,W
fc31f896cde2bc2e,John Howard,31123249b0bbf52e,Matt Brown,d023ae89a2a4a41e,UFC Live on Versus: Kongo vs Barry,775.8269695,744.2800746,-5,-4,-1.63,-3,0.44,-5,1.13,3,-10,-1.2,-7,-3,-2,-4,L
98f6da59d765ec94,Charlie Brenneman,5b5307450405abf0,Rick Story,d023ae89a2a4a41e,UFC Live on Versus: Kongo vs Barry,766.6760092,833.9880561,1,1,-2.28,15,-0.62,-16,1.7,-6,9,-0.9,-8,0,-4,-8,W
5b5307450405abf0,Rick Story,98f6da59d765ec94,Charlie Brenneman,d023ae89a2a4a41e,UFC Live on Versus: Kongo vs Barry,833.9880561,766.6760092,-1,-1,2.28,-15,0.62,16,-1.7,6,-9,0.9,8,0,4,8,L
1eacf73d6a0055dc,Cheick Kongo,658c3465581ae46b,Pat Barry,d023ae89a2a4a41e,UFC Live on Versus: Kongo vs Barry,815.2581599,765.7010051,5,8,0.61,4,-2.26,-5,2.3,56,-24,0,6,-1,1,7,W
658c3465581ae46b,Pat Barry,1eacf73d6a0055dc,Cheick Kongo,d023ae89a2a4a41e,UFC Live on Versus: Kongo vs Barry,765.7010051,815.2581599,-5,-8,-0.61,-4,2.26,5,-2.3,-56,24,0,-6,1,-1,-7,L
97a8f39186f489db,Jeff Hougland,e6147d5ab3685899,Donny Walker,83fd97284f4bb4a4,UFC 132: Cruz vs Faber,750,750,-2,-7,0.05,11,-0.39,1,0.86,18,-57,-0.6,1,1,0,0,W
e6147d5ab3685899,Donny Walker,97a8f39186f489db,Jeff Hougland,83fd97284f4bb4a4,UFC 132: Cruz vs Faber,750,750,2,7,-0.05,-11,0.39,-1,-0.86,-18,57,0.6,-1,-1,0,0,L
6bf5a7d3e081ade2,Anthony Njokuani,b45d6b73f4ca4467,Andre Winner,83fd97284f4bb4a4,UFC 132: Cruz vs Faber,734.7363068,735.7109112,2,2,1.42,13,-2.16,14,0.5,45,-21,0.2,5,4,1,1,W
b45d6b73f4ca4467,Andre Winner,6bf5a7d3e081ade2,Anthony Njokuani,83fd97284f4bb4a4,UFC 132: Cruz vs Faber,735.7109112,734.7363068,-2,-2,-1.42,-13,2.16,-14,-0.5,-45,21,-0.2,-5,-4,-1,-1,L
d5f820c11a121050,Aaron Simpson,0c6d9ea8306c029e,Brad Tavares,83fd97284f4bb4a4,UFC 132: Cruz vs Faber,779.2942591,779.2307564,-1,-1,0.58,12,-0.2,1,2.74,7,6,0.5,-4,-1,0,-3,W
0c6d9ea8306c029e,Brad Tavares,d5f820c11a121050,Aaron Simpson,83fd97284f4bb4a4,UFC 132: Cruz vs Faber,779.2307564,779.2942591,1,1,-0.58,-12,0.2,-1,-2.74,-7,-6,-0.5,4,1,0,3,L
b26d3e3746fb4024,Brian Bowles,48e093ea1f43a053,Takeya Mizugaki,83fd97284f4bb4a4,UFC 132: Cruz vs Faber,766,766,0,2,-1.01,-11,-0.29,7,-0.07,13,-16,1.3,-3,-6,0,3,W
48e093ea1f43a053,Takeya Mizugaki,b26d3e3746fb4024,Brian Bowles,83fd97284f4bb4a4,UFC 132: Cruz vs Faber,766,766,0,-2,1.01,11,0.29,-7,0.07,-13,16,-1.3,3,6,0,-3,L
6a2f7c151031653d,Rafael Dos Anjos,896c322f56b8be5a,George Sotiropoulos,83fd97284f4bb4a4,UFC 132: Cruz vs Faber,755.7784697,824.6107391,-2,-1,1.1,17,0.66,-3,-0.21,9,11,-0.9,10,3,5,7,W
896c322f56b8be5a,George Sotiropoulos,6a2f7c151031653d,Rafael Dos Anjos,83fd97284f4bb4a4,UFC 132: Cruz vs Faber,824.6107391,755.7784697,2,1,-1.1,-17,-0.66,3,0.21,-9,-11,0.9,-10,-3,-5,-7,L
ccd1299e0345e0ce,Melvin Guillard,75e0d3cc2262b732,Shane Roller,83fd97284f4bb4a4,UFC 132: Cruz vs Faber,824.0926452,768.0028942,-1,-4,0.92,6,-0.8,6,-1.16,30,19,-1.7,4,3,0,1,W
75e0d3cc2262b732,Shane Roller,ccd1299e0345e0ce,Melvin Guillard,83fd97284f4bb4a4,UFC 132: Cruz vs Faber,768.0028942,824.0926452,1,4,-0.92,-6,0.8,-6,1.16,-30,-19,1.7,-4,-3,0,-1,L
f9f07bb5a43535ed,Carlos Condit,9bcf8603ceb25680,Dong Hyun Kim,83fd97284f4bb4a4,UFC 132: Cruz vs Faber,787.6106377,816.0534934,0,-1,1.5,-10,0.47,-1,-2.34,12,-34,0.5,-1,5,2,-6,W
9bcf8603ceb25680,Dong Hyun Kim,f9f07bb5a43535ed,Carlos Condit,83fd97284f4bb4a4,UFC 132: Cruz vs Faber,816.0534934,787.6106377,0,1,-1.5,10,-0.47,1,2.34,-12,34,-0.5,1,-5,-2,6,L
2f732dd9210d301f,Tito Ortiz,c0ab242c40decc55,Ryan Bader,83fd97284f4bb4a4,UFC 132: Cruz vs Faber,782.4331801,808.910411,1,0,-0.23,3,1.49,-11,-0.9,-9,-26,0.2,0,6,-5,-6,W
c0ab242c40decc55,Ryan Bader,2f732dd9210d301f,Tito Ortiz,83fd97284f4bb4a4,UFC 132: Cruz vs Faber,808.910411,782.4331801,-1,0,0.23,-3,-1.49,11,0.9,9,26,-0.2,0,-6,5,6,L
5f87a5c00b3d17ed,Dennis Siver,eb29176b03dfa888,Matt Wiman,83fd97284f4bb4a4,UFC 132: Cruz vs Faber,806.2513566,809.3998383,-4,2,0.36,-18,-0.57,11,-1.54,-6,2,-1.5,2,3,0,-1,W
eb29176b03dfa888,Matt Wiman,5f87a5c00b3d17ed,Dennis Siver,83fd97284f4bb4a4,UFC 132: Cruz vs Faber,809.3998383,806.2513566,4,-2,-0.36,18,0.57,-11,1.54,6,-2,1.5,-2,-3,0,1,L
d43a048a880efdff,Chris Leben,a1f6999fe57236e0,Wanderlei Silva,83fd97284f4bb4a4,UFC 132: Cruz vs Faber,801.397334,727.2028662,0,0,0.08,2,0.68,-8,0.17,-12,-9,0.2,-13,0,-5,-13,W
a1f6999fe57236e0,Wanderlei Silva,d43a048a880efdff,Chris Leben,83fd97284f4bb4a4,UFC 132: Cruz vs Faber,727.2028662,801.397334,0,0,-0.08,-2,-0.68,8,-0.17,12,9,-0.2,13,0,5,13,L
10f3ba6cd2f44a97,Dominick Cruz,78114b7199cef90c,Urijah Faber,83fd97284f4bb4a4,UFC 132: Cruz vs Faber,750,766,2,1,0.87,-10,-0.36,9,1.58,19,23,-0.8,-7,-7,-2,0,W
78114b7199cef90c,Urijah Faber,10f3ba6cd2f44a97,Dominick Cruz,83fd97284f4bb4a4,UFC 132: Cruz vs Faber,766,750,-2,-1,-0.87,10,0.36,-9,-1.58,-19,-23,0.8,7,7,2,0,L
0dba4df5f34d5ff0,Rafael Natal,c7011de4765d2497,Paul Bradley,f1f9e48a0d150757,UFC 133: Evans vs Ortiz 2,719.438774,750,3,1,0.84,15,-1.65,1,1.43,18,-23,0.5,8,4,0,4,W
c7011de4765d2497,Paul Bradley,0dba4df5f34d5ff0,Rafael Natal,f1f9e48a0d150757,UFC 133: Evans vs Ortiz 2,750,719.438774,-3,-1,-0.84,-15,1.65,-1,-1.43,-18,23,-0.5,-8,-4,0,-4,L
e0b74df14f52cd15,Mike Brown,80dbeb1dd5b53e64,Nam Phan,f1f9e48a0d150757,UFC 133: Evans vs Ortiz 2,704.1413075,733.3899118,0,0,-1.54,7,-4.1,1,3.05,22,6,0.4,6,-3,2,9,W
80dbeb1dd5b53e64,Nam Phan,e0b74df14f52cd15,Mike Brown,f1f9e48a0d150757,UFC 133: Evans vs Ortiz 2,733.3899118,704.1413075,0,0,1.54,-7,4.1,-1,-3.05,-22,-6,-0.4,-6,3,-2,-9,L
0941df56f6ac954b,Johny Hendricks,236a37d96d476164,Mike Pierce,f1f9e48a0d150757,UFC 133: Evans vs Ortiz 2,809.8904755,800.6352817,1,-1,0.87,3,1.63,-9,0.75,4,-8,0.1,5,3,0,2,W
236a37d96d476164,Mike Pierce,0941df56f6ac954b,Johny Hendricks,f1f9e48a0d150757,UFC 133: Evans vs Ortiz 2,800.6352817,809.8904755,-1,1,-0.87,-3,-1.63,9,-0.75,-4,8,-0.1,-5,-3,0,-2,L
5755960ebd0b16f6,Ivan Menjivar,8cb76103cd8a1562,Nick Pace,f1f9e48a0d150757,UFC 133: Evans vs Ortiz 2,750.2093813,766,-1,-4,1.3,3,-0.38,8,-1.96,-15,-16,0.5,3,4,-1,-1,W
8cb76103cd8a1562,Nick Pace,5755960ebd0b16f6,Ivan Menjivar,f1f9e48a0d150757,UFC 133: Evans vs Ortiz 2,766,750.2093813,1,4,-1.3,-3,0.38,-8,1.96,15,16,-0.5,-3,-4,1,1,L
b5b684eac99ae0a3,Chad Mendes,94527830000ab715,Rani Yahya,f1f9e48a0d150757,UFC 133: Evans vs Ortiz 2,764.5971921,764.5626494,0,-1,1.28,11,0.68,18,0.95,20,78,-2,-2,-2,-2,0,W
94527830000ab715,Rani Yahya,b5b684eac99ae0a3,Chad Mendes,f1f9e48a0d150757,UFC 133: Evans vs Ortiz 2,764.5626494,764.5971921,0,1,-1.28,-11,-0.68,-18,-0.95,-20,-78,2,2,2,2,0,L
3c6976f8182d9527,Alexander Gustafsson,98b80a717b9bda17,Matt Hamill,f1f9e48a0d150757,UFC 133: Evans vs Ortiz 2,782.7354699,834.4928488,4,3,0.49,-2,-0.4,-9,-1.24,6,-6,0.5,0,-1,2,1,W
98b80a717b9bda17,Matt Hamill,3c6976f8182d9527,Alexander Gustafsson,f1f9e48a0d150757,UFC 133: Evans vs Ortiz 2,834.4928488,782.7354699,-4,-3,-0.49,2,0.4,9,1.24,-6,6,-0.5,0,1,-2,-1,L
cbd5d3cdd862e90e,Rory MacDonald,f5990c11974d8e9c,Mike Pyle,f1f9e48a0d150757,UFC 133: Evans vs Ortiz 2,767.888166,785.4206483,0,2,1.01,-3,-0.04,2,-0.03,12,18,-1.1,-5,-6,1,1,W
f5990c11974d8e9c,Mike Pyle,cbd5d3cdd862e90e,Rory MacDonald,f1f9e48a0d150757,UFC 133: Evans vs Ortiz 2,785.4206483,767.888166,0,-2,-1.01,3,0.04,-2,0.03,-12,-18,1.1,5,6,-1,-1,L
5.56E+16,Costas Philippou,cb46dface0e28a2c,Jorge Rivera,f1f9e48a0d150757,UFC 133: Evans vs Ortiz 2,733.3632499,776.3331593,-2,0,-0.97,-13,0.09,0,-0.44,-8,2,0.2,-2,-4,-2,2,W
cb46dface0e28a2c,Jorge Rivera,5.56E+16,Costas Philippou,f1f9e48a0d150757,UFC 133: Evans vs Ortiz 2,776.3331593,733.3632499,2,0,0.97,13,-0.09,0,0.44,8,-2,-0.2,2,4,2,-2,L
32ba186f4b0e3267,Brian Ebersole,8a8a84b743ae7699,Dennis Hallman,f1f9e48a0d150757,UFC 133: Evans vs Ortiz 2,767.5842682,745.1289726,3,1,1.2,5,0.18,13,-0.09,-7,36,-2,0,-3,-2,3,W
8a8a84b743ae7699,Dennis Hallman,32ba186f4b0e3267,Brian Ebersole,f1f9e48a0d150757,UFC 133: Evans vs Ortiz 2,745.1289726,767.5842682,-3,-1,-1.2,-5,-0.18,-13,0.09,7,-36,2,0,3,2,-3,L
0ee783aa00e468f0,Vitor Belfort,b0550072e5f0afa7,Yoshihiro Akiyama,f1f9e48a0d150757,UFC 133: Evans vs Ortiz 2,777.2105198,740.554164,2,1,-1.51,5,-0.79,-7,-1.27,-7,-39,-0.4,10,8,0,2,W
b0550072e5f0afa7,Yoshihiro Akiyama,0ee783aa00e468f0,Vitor Belfort,f1f9e48a0d150757,UFC 133: Evans vs Ortiz 2,740.554164,777.2105198,-2,-1,1.51,-5,0.79,7,1.27,7,39,0.4,-10,-8,0,-2,L
ee779c43a8926d52,Rashad Evans,2f732dd9210d301f,Tito Ortiz,f1f9e48a0d150757,UFC 133: Evans vs Ortiz 2,896.6793927,799.6501467,-3,1,-0.45,-9,-0.46,3,0.51,9,19,-0.6,2,-3,-2,5,W
2f732dd9210d301f,Tito Ortiz,ee779c43a8926d52,Rashad Evans,f1f9e48a0d150757,UFC 133: Evans vs Ortiz 2,799.6501467,896.6793927,3,-1,0.45,9,0.46,-3,-0.51,-9,-19,0.6,-2,3,2,-5,L
bbfca6d5c27d9cd8,Edwin Figueroa,02500fb9fd79a974,Jason Reinhardt,4c8d6fde2dde07c4,UFC LIVE 5: Hardy vs Lytle,734,720.198661,1,-6,2.06,-1,-1.01,8,-1.71,88,-13,0.6,2,1,0,1,W
02500fb9fd79a974,Jason Reinhardt,bbfca6d5c27d9cd8,Edwin Figueroa,4c8d6fde2dde07c4,UFC LIVE 5: Hardy vs Lytle,720.198661,734,-1,6,-2.06,1,1.01,-8,1.71,-88,13,-0.6,-2,-1,0,-1,L
6f81b6de2557739a,Jacob Volkmann,d1e7fc58d4225cdf,Danny Castillo,4c8d6fde2dde07c4,UFC LIVE 5: Hardy vs Lytle,771.8132634,767.4223643,0,0,-1.38,-8,-0.18,-10,0.24,10,-11,1.8,-6,-6,3,0,W
d1e7fc58d4225cdf,Danny Castillo,6f81b6de2557739a,Jacob Volkmann,4c8d6fde2dde07c4,UFC LIVE 5: Hardy vs Lytle,767.4223643,771.8132634,0,0,1.38,8,0.18,10,-0.24,-10,11,-1.8,6,6,-3,0,L
282fa667ff9c51ed,Cole Miller,d25b93992f285953,TJ O'Brien,4c8d6fde2dde07c4,UFC LIVE 5: Hardy vs Lytle,791.4950275,734.6634038,-1,-1,-0.77,-13,-0.9,2,-0.34,-64,38,1.8,10,7,0,3,W
d25b93992f285953,TJ O'Brien,282fa667ff9c51ed,Cole Miller,4c8d6fde2dde07c4,UFC LIVE 5: Hardy vs Lytle,734.6634038,791.4950275,1,1,0.77,13,0.9,-2,0.34,64,-38,-1.8,-10,-7,0,-3,L
893d51aaf024eddd,Jimy Hettes,7aa3d6964eff4877,Alex Caceres,4c8d6fde2dde07c4,UFC LIVE 5: Hardy vs Lytle,750,734,-1,-2,-0.39,8,0.72,-6,4.63,-31,2,0.6,-6,-6,-3,0,W
7aa3d6964eff4877,Alex Caceres,893d51aaf024eddd,Jimy Hettes,4c8d6fde2dde07c4,UFC LIVE 5: Hardy vs Lytle,734,750,1,2,0.39,-8,-0.72,6,-4.63,31,-2,-0.6,6,6,3,0,L
bd21a1e3d41c97ee,Ronny Markes,d23ccf4a6c221284,Karlos Vemola,4c8d6fde2dde07c4,UFC LIVE 5: Hardy vs Lytle,750,749.9718431,1,0,0.5,9,0.3,8,1.2,15,69,-1.2,1,-2,0,3,W
d23ccf4a6c221284,Karlos Vemola,bd21a1e3d41c97ee,Ronny Markes,4c8d6fde2dde07c4,UFC LIVE 5: Hardy vs Lytle,749.9718431,750,-1,0,-0.5,-9,-0.3,-8,-1.2,-15,-69,1.2,-1,2,0,-3,L
06f36cf4bd97ec77,Ed Herman,7339d340aa2889cb,Kyle Noke,4c8d6fde2dde07c4,UFC LIVE 5: Hardy vs Lytle,754.3573064,797.8233817,0,1,-0.05,-1,0.96,-20,0.88,-3,-6,0.5,3,5,0,-2,W
7339d340aa2889cb,Kyle Noke,06f36cf4bd97ec77,Ed Herman,4c8d6fde2dde07c4,UFC LIVE 5: Hardy vs Lytle,797.8233817,754.3573064,0,-1,0.05,1,-0.96,20,-0.88,3,6,-0.5,-3,-5,0,2,L
80eacd4da0617c57,Joseph Benavidez,fc9a9559a05f2704,Eddie Wineland,4c8d6fde2dde07c4,UFC LIVE 5: Hardy vs Lytle,766.7363068,734,-3,-4,0.23,4,-0.91,-6,0.97,-6,-19,0.6,9,-4,3,13,W
fc9a9559a05f2704,Eddie Wineland,80eacd4da0617c57,Joseph Benavidez,4c8d6fde2dde07c4,UFC LIVE 5: Hardy vs Lytle,734,766.7363068,3,4,-0.23,-4,0.91,6,-0.97,6,19,-0.6,-9,4,-3,-13,L
23459ee7e373b98f,Jared Hamman,5d7bdab5e03e3216,CB Dollaway,4c8d6fde2dde07c4,UFC LIVE 5: Hardy vs Lytle,734.0029168,779.7618541,1,-1,2.5,-5,1.35,1,-1.98,-8,-32,-1.2,-8,-4,-2,-4,W
5d7bdab5e03e3216,CB Dollaway,23459ee7e373b98f,Jared Hamman,4c8d6fde2dde07c4,UFC LIVE 5: Hardy vs Lytle,779.7618541,734.0029168,-1,1,-2.5,5,-1.35,-1,1.98,8,32,1.2,8,4,2,4,L
84ac950d4c1722dd,Duane Ludwig,2650e2f846a30f64,Amir Sadollah,4c8d6fde2dde07c4,UFC LIVE 5: Hardy vs Lytle,766.526661,794.7710322,0,-4,-0.1,-2,-0.51,-3,-0.14,-2,-1,-0.2,1,5,-1,-4,W
2650e2f846a30f64,Amir Sadollah,84ac950d4c1722dd,Duane Ludwig,4c8d6fde2dde07c4,UFC LIVE 5: Hardy vs Lytle,794.7710322,766.526661,0,4,0.1,2,0.51,3,0.14,2,1,0.2,-1,-5,1,4,L
1d00756835ca67c9,Donald Cerrone,07225ba28ae309b6,Charles Oliveira,4c8d6fde2dde07c4,UFC LIVE 5: Hardy vs Lytle,782.5676203,756.0827463,3,-1,1.05,-1,1.02,0,-1.59,-7,11,-1.4,15,3,0,12,W
07225ba28ae309b6,Charles Oliveira,1d00756835ca67c9,Donald Cerrone,4c8d6fde2dde07c4,UFC LIVE 5: Hardy vs Lytle,756.0827463,782.5676203,-3,1,-1.05,1,-1.02,0,1.59,7,-11,1.4,-15,-3,0,-12,L
2676b28836a5a836,Benson Henderson,d1941565abf50b16,Jim Miller,4c8d6fde2dde07c4,UFC LIVE 5: Hardy vs Lytle,767.5707974,867.2616866,1,-1,0.14,5,-1.1,4,0.7,4,16,-1.1,-2,-7,1,5,W
d1941565abf50b16,Jim Miller,2676b28836a5a836,Benson Henderson,4c8d6fde2dde07c4,UFC LIVE 5: Hardy vs Lytle,867.2616866,767.5707974,-1,1,-0.14,-5,1.1,-4,-0.7,-4,-16,1.1,2,7,-1,-5,L
91acd6910b802a9e,Chris Lytle,473ce3aa581251a2,Dan Hardy,4c8d6fde2dde07c4,UFC LIVE 5: Hardy vs Lytle,766.9307737,774.2996988,-1,-6,1.3,10,-0.41,7,-0.03,20,20,2,6,6,-1,0,W
473ce3aa581251a2,Dan Hardy,91acd6910b802a9e,Chris Lytle,4c8d6fde2dde07c4,UFC LIVE 5: Hardy vs Lytle,774.2996988,766.9307737,1,6,-1.3,-10,0.41,-7,0.03,-20,-20,-2,-6,-6,1,0,L
b4eeac608fc82f88,Yves Jabouin,eea0274e153256a0,Ian Loveland,18968f97ad34f15c,UFC 134: Silva vs Okami,734.7363068,749.2636932,-1,-7,0.35,1,0.57,-2,0.94,23,13,-0.2,5,5,0,0,W
eea0274e153256a0,Ian Loveland,b4eeac608fc82f88,Yves Jabouin,18968f97ad34f15c,UFC 134: Silva vs Okami,749.2636932,734.7363068,1,7,-0.35,-1,-0.57,2,-0.94,-23,-13,0.2,-5,-5,0,0,L
2f95a3c6d58b2aad,Iuri Alcantara,71002dbc1743b9a7,Felipe Arantes,18968f97ad34f15c,UFC 134: Silva vs Okami,750,750,1,-2,0.35,0,0.13,-15,0.51,15,19,0.1,6,1,2,5,W
71002dbc1743b9a7,Felipe Arantes,2f95a3c6d58b2aad,Iuri Alcantara,18968f97ad34f15c,UFC 134: Silva vs Okami,750,750,-1,2,-0.35,0,-0.13,15,-0.51,-15,-19,-0.1,-6,-1,-2,-5,L
5866fc86183a9fb8,Erick Silva,7bc475b0fc2020ab,Luis Ramos,18968f97ad34f15c,UFC 134: Silva vs Okami,750,750,4,-1,0.1,13,-1.42,7,-0.65,15,-44,1.4,7,6,0,1,W
7bc475b0fc2020ab,Luis Ramos,5866fc86183a9fb8,Erick Silva,18968f97ad34f15c,UFC 134: Silva vs Okami,750,750,-4,1,-0.1,-13,1.42,-7,0.65,-15,44,-1.4,-7,-6,0,-1,L
2f13e4020cea5b38,Raphael Assuncao,528c24b99fbaab79,Johnny Eduardo,18968f97ad34f15c,UFC 134: Silva vs Okami,734,750,-2,-5,0.49,2,-1.11,7,1.4,36,17,-0.2,11,0,6,11,W
528c24b99fbaab79,Johnny Eduardo,2f13e4020cea5b38,Raphael Assuncao,18968f97ad34f15c,UFC 134: Silva vs Okami,750,734,2,5,-0.49,-2,1.11,-7,-1.4,-36,-17,0.2,-11,0,-6,-11,L
30a09e43f15f1d75,Paulo Thiago,8f3df4c579cfbb69,David Mitchell,18968f97ad34f15c,UFC 134: Silva vs Okami,764.4735485,734,-1,-3,-0.03,7,-0.07,8,0.76,-19,34,-0.8,4,4,-1,0,W
8f3df4c579cfbb69,David Mitchell,30a09e43f15f1d75,Paulo Thiago,18968f97ad34f15c,UFC 134: Silva vs Okami,734,764.4735485,1,3,0.03,-7,0.07,-8,-0.76,19,-34,0.8,-4,-4,1,0,L
8ddf9c51c5fdea75,Rousimar Palhares,d0c29452d3272603,Dan Miller,18968f97ad34f15c,UFC 134: Silva vs Okami,797.1240115,764.0879528,-5,-3,-0.28,15,-1.02,10,2.26,-9,-47,2.3,5,-3,3,8,W
d0c29452d3272603,Dan Miller,8ddf9c51c5fdea75,Rousimar Palhares,18968f97ad34f15c,UFC 134: Silva vs Okami,764.0879528,797.1240115,5,3,0.28,-15,1.02,-10,-2.26,9,47,-2.3,-5,3,-3,-8,L
8a59d346dc976a10,Thiago Tavares,f34312c2ccfa0e00,Spencer Fisher,18968f97ad34f15c,UFC 134: Silva vs Okami,775.71874,781.1729216,0,-2,-1.17,-3,-0.72,-2,3.16,12,2,0.7,1,-1,2,2,W
f34312c2ccfa0e00,Spencer Fisher,8a59d346dc976a10,Thiago Tavares,18968f97ad34f15c,UFC 134: Silva vs Okami,781.1729216,775.71874,0,2,1.17,3,0.72,2,-3.16,-12,-2,-0.7,-1,1,-2,-2,L
1d4bbaabd8b60173,Stanislav Nedkov,24b033b3daf1c9df,Luiz Cane,18968f97ad34f15c,UFC 134: Silva vs Okami,750,766.4997213,-3,-6,-1.46,2,0.39,-17,2.21,13,-100,-0.3,-3,-3,0,0,W
24b033b3daf1c9df,Luiz Cane,1d4bbaabd8b60173,Stanislav Nedkov,18968f97ad34f15c,UFC 134: Silva vs Okami,766.4997213,750,3,6,1.46,-2,-0.39,17,-2.21,-13,100,0.3,3,3,0,0,L
ee9d73f4fee9cbdd,Minotauro Nogueira,89a407032911e27e,Brendan Schaub,18968f97ad34f15c,UFC 134: Silva vs Okami,775.361557,797.8572984,-1,-1,-0.97,5,0.18,-2,-1.02,-17,-36,2,17,4,-1,13,W
89a407032911e27e,Brendan Schaub,ee9d73f4fee9cbdd,Minotauro Nogueira,18968f97ad34f15c,UFC 134: Silva vs Okami,797.8572984,775.361557,1,1,0.97,-5,-0.18,2,1.02,17,36,-2,-17,-4,1,-13,L
64a50dad704d1d49,Edson Barboza,4f732e58ed907eff,Ross Pearson,18968f97ad34f15c,UFC 134: Silva vs Okami,781.2636932,796.9673993,3,6,-0.03,1,-0.04,-2,-0.26,14,5,0.1,1,-6,2,7,W
4f732e58ed907eff,Ross Pearson,64a50dad704d1d49,Edson Barboza,18968f97ad34f15c,UFC 134: Silva vs Okami,796.9673993,781.2636932,-3,-6,0.03,-1,0.04,2,0.26,-14,-5,-0.1,-1,6,-2,-7,L
140745cbbcb023ac,Mauricio Rua,fcffee71cff5530e,Forrest Griffin,18968f97ad34f15c,UFC 134: Silva vs Okami,767.7026006,831.0936461,-2,-1,-0.63,15,-0.17,-6,1.11,0,-12,0.2,13,5,-2,8,W
fcffee71cff5530e,Forrest Griffin,140745cbbcb023ac,Mauricio Rua,18968f97ad34f15c,UFC 134: Silva vs Okami,831.0936461,767.7026006,2,1,0.63,-15,0.17,6,-1.11,0,12,-0.2,-13,-5,2,-8,L
1f454354805b6f75,Anderson Silva,acff437707625fc7,Yushin Okami,18968f97ad34f15c,UFC 134: Silva vs Okami,932.9607246,866.1682293,0,2,0.96,24,-0.23,0,-1.55,31,-15,0.4,15,1,0,14,W
acff437707625fc7,Yushin Okami,1f454354805b6f75,Anderson Silva,18968f97ad34f15c,UFC 134: Silva vs Okami,866.1682293,932.9607246,0,-2,-0.96,-24,0.23,0,1.55,-31,15,-0.4,-15,-1,0,-14,L
e56daf7725a0b5ab,Justin Edwards,ee624ee2a18f2a43,Jorge Lopez,1ffc38f67785797b,UFC Fight Night Live: Shields vs Ellenberger,734,750,0,-5,0.21,-17,0.75,1,-1.36,-15,-54,1,2,3,-1,-1,W
ee624ee2a18f2a43,Jorge Lopez,e56daf7725a0b5ab,Justin Edwards,1ffc38f67785797b,UFC Fight Night Live: Shields vs Ellenberger,750,734,0,5,-0.21,17,-0.75,-1,1.36,15,54,-1,-2,-3,1,1,L
