,id,name,height,weight,reach,ss_min,str_acc,str_a_min,str_def,td_avg,td_acc,td_def,sub_avg,wins,losses,wl_diff,momentum
1170,cc98d857b148e33a,Leonardo Augusto Leleco,72,185.0,73.0,2.35,56,2.99,44,0.0,0,52,1.0,0,2,-2,-2
1171,fd4578cac86d75ca,Gabe Lemley,68,155.0,75.0,0.82,35,6.03,45,0.0,0,0,0.0,0,1,-1,-1
1172,3df5493bb279226f,Amanda Lemos,64,135.0,65.0,8.63,64,12.81,47,1.9,100,0,0.0,0,1,-1,-1
1173,3ae10ac4df3df05c,Jesse Lennox,69,170.0,72.0,2.69,32,3.2,64,1.22,66,63,0.3,2,2,0,-2
1174,e60201cfab7d656d,Jean Francois Lenogue,72,185.0,75.0,1.13,34,0.27,60,0.0,0,33,0.0,0,1,-1,-1
1175,6fb1ba67bef41b37,Nik Lentz,68,155.0,68.0,3.42,49,3.0,49,3.5,35,44,1.3,13,6,7,1
1176,86b9b51a81e9c339,Anthony Leone,66,135.0,75.0,1.94,53,2.52,56,1.72,18,0,0.0,0,2,-2,-2
1177,08ae5cd9aef7ddd3,Kimo Leopoldo,75,235.0,75.0,0.76,83,2.12,30,4.55,100,0,2.3,3,5,-2,-2
1178,513c6f1715e547a8,Brock Lesnar,75,265.0,81.0,3.53,72,2.11,50,3.9,55,60,0.5,5,3,2,0
1179,edd8d5d8089a35f8,Frank Lester,71,170.0,75.0,2.18,36,3.82,53,0.0,0,0,0.0,0,1,-1,-1
1180,46a2f24feb258ae0,Valerie Letourneau,67,115.0,68.0,4.51,37,5.4,58,0.77,45,66,0.3,3,3,0,-3
1181,8cb78f3a6c2a08f7,Leah Letson,67,145.0,71.0,4.87,40,3.8,63,0.0,0,100,0.0,1,0,1,1
1182,8c3f3c43c8ceb778,Justin Levens,71,185.0,75.0,0.37,20,3.49,40,0.0,0,33,2.8,1,2,-1,1
1183,899923ff6ab13917,Bevon Lewis,75,185.0,79.0,7.13,53,3.24,59,0.0,0,100,0.0,0,0,0,0
1184,d3df1add9d9a7efb,Derrick Lewis,75,260.0,79.0,2.76,50,2.3,44,0.49,23,53,0.0,12,4,8,-1
1185,a8aba6fd8a463043,Jess Liaudin,69,170.0,72.0,2.46,51,2.76,41,3.28,53,30,1.6,2,3,-1,-3
1186,a390eb8a9b2df298,Chuck Liddell,74,205.0,76.0,2.97,35,2.71,56,0.44,75,81,0.0,18,8,10,-3
1187,5d7c18191b8aa432,Zach Light,68,170.0,75.0,0.81,33,1.9,48,1.36,100,0,0.0,0,2,-2,-2
1188,998c8890a8dde1eb,Scott Lighty,74,205.0,75.87692307692308,2.91,21,4.24,49,0.0,0,0,0.0,1,2,-1,-2
1189,a1bf037613180253,Donnie Liles,69,170.0,75.0,2.25,41,1.75,65,2.5,28,0,1.2,1,0,1,1
1190,bbb15f301e4a490a,Jae Suk Lim,69,170.0,75.0,2.43,50,4.05,37,12.16,100,100,0.0,0,1,-1,-1
1191,203c957eac95dd87,Hyun Gyu Lim,75,170.0,77.0,4.45,41,5.07,51,0.23,100,73,0.2,3,4,-1,-3
1192,e9213f53ddeca978,Dhiego Lima,74,170.0,74.0,2.56,45,2.96,50,2.13,66,50,1.4,2,5,-3,1
1193,264111bf62662fbf,Douglas Lima,73,170.0,75.0,1.92,36,2.84,60,0.6,100,46,0.0,0,0,0,0
1194,6135fd9665fbb74e,Mabelly Lima,62,135.0,75.0,3.07,63,5.67,44,0.0,0,100,0.0,0,0,0,0
1195,75a6a390fd5dca46,Juliana Lima,65,115.0,65.0,1.94,44,2.11,55,1.72,31,70,0.0,3,4,-1,-2
1196,ab943cd2c3c17825,Marcos Rogerio de Lima,73,205.0,75.0,3.57,51,2.99,53,0.9,60,40,0.9,5,4,1,1
1197,a4dc47001f202bcd,Rodrigo de Lima,67,155.0,75.0,1.29,33,5.5,32,2.66,36,0,1.3,0,2,-2,-2
1198,0e041d43a47d2e4b,Matt Lindland,72,185.0,74.0,2.62,50,1.56,52,3.01,48,60,1.3,11,8,3,-1
1199,33e00249ef08d3a4,Jake Lindsey,71,155.0,71.0,3.44,52,4.01,46,0.65,33,50,0.0,0,3,-3,-3
1200,c268b2cfebccf652,John Lineker,63,135.0,67.0,5.22,40,3.95,56,0.52,60,69,0.6,12,3,9,2
1201,a780d16cf7eed44d,Lucio Linhares,74,185.0,75.0,0.99,22,3.47,34,1.86,50,50,1.9,0,2,-2,-2
1202,7b310409440c9102,Zhang Lipeng,71,155.0,71.0,1.28,48,1.88,53,1.75,30,69,0.8,2,2,0,-2
1203,68c6cd5287b473a7,Dean Lister,73,185.0,75.0,1.26,35,1.89,61,1.58,15,50,1.1,5,4,1,-1
1204,6448e57a9533b7e4,Abner Lloveras,71,155.0,71.0,6.27,49,6.87,43,2.0,20,0,0.0,0,1,-1,-1
1205,02f2a9702ba3d167,Artem Lobov,69,145.0,65.0,3.52,41,4.82,50,0.39,25,52,0.0,2,5,-3,-3
1206,22e47b53e4ceb27c,David Loiseau,72,185.0,76.0,1.59,44,3.64,43,0.43,42,36,0.1,4,5,-1,-4
1207,db1f2ed63b54b9a7,Hector Lombard,69,185.0,71.0,3.02,46,3.35,53,1.69,48,77,0.5,3,10,-7,-6
1208,8270c00fae24c922,Dileno Lopes,65,135.0,65.0,2.37,36,3.33,53,2.5,31,100,1.5,0,2,-2,-2
1209,6085ceb59087514b,Steve Lopez,71,155.0,75.0,1.39,24,2.69,62,0.0,0,37,0.0,0,2,-2,-2
1210,2fc7e9701642ca38,Matthew Lopez,67,135.0,69.0,3.13,50,3.73,55,3.32,60,71,1.3,2,4,-2,-3
1211,773f7feacf96153e,Benito Lopez,70,135.0,73.0,5.17,45,5.33,60,0.0,0,84,0.5,1,0,1,1
1212,9681e0ce67dc978b,Federico Lopez,64,139.0,75.0,1.78,23,5.35,30,0.0,0,0,0.0,0,1,-1,-1
1213,0db9d2486d564a3c,Ivan Lopez,66,135.0,75.0,0.9,26,2.24,65,0.0,0,30,0.0,0,1,-1,-1
1214,ee624ee2a18f2a43,Jorge Lopez,70,170.0,75.0,2.47,59,2.57,50,3.5,41,81,0.0,0,2,-2,-2
1215,b788862dd1c11eac,Brendan Loughnane,69,155.0,71.0,5.0,63,3.6,66,0.0,0,91,0.0,0,1,-1,-1
1216,cbf94e4c4af4ff6d,Nate Loughran,74,185.0,75.0,1.81,40,4.11,59,0.0,0,0,2.1,1,1,0,-1
1217,eea0274e153256a0,Ian Loveland,68,145.0,75.0,2.71,40,2.36,64,1.0,37,69,0.3,1,2,-1,-2
1218,28f62d866c59c709,Waylon Lowe,67,145.0,75.0,1.88,55,2.4,53,4.47,55,83,0.3,2,2,0,-1
1219,86248c84834238e7,Joe Lowry,70,155.0,72.0,5.93,42,11.86,38,0.0,0,0,0.0,0,0,0,0
1220,668222c99c5c311d,Matt Lucas,73,205.0,75.87692307692308,1.27,48,3.93,40,1.0,10,0,0.0,0,1,-1,-1
1221,84ac950d4c1722dd,Duane Ludwig,70,170.0,70.0,4.61,44,3.04,57,0.43,25,59,0.1,7,10,-3,-3
1222,e26882820f9e8df5,Mike Lullo,68,145.0,75.0,2.48,36,4.84,40,1.18,11,0,0.6,0,2,-2,-2
1223,4887e5bc4dbb73ff,Alexandru Lungu,72,385.0,75.0,3.61,66,7.22,40,0.0,0,0,0.0,0,1,-1,-1
1224,6d4b63c767106d3a,Vicente Luque,71,170.0,75.0,3.71,51,3.03,55,1.48,50,61,1.0,7,2,5,3
1225,622f015c81a9b13a,Travis Lutter,71,185.0,75.0,0.41,32,2.42,42,1.95,24,30,0.7,2,4,-2,-2
1226,710d93f1508f7104,Stevie Lynch,70,170.0,75.0,2.47,25,7.06,41,0.0,0,0,0.0,0,1,-1,-1
1227,edfe95e3c33a4bf8,Adam Lynn,70,155.0,75.0,1.47,63,6.95,10,0.0,0,50,0.0,0,2,-2,-2
1228,91acd6910b802a9e,Chris Lytle,71,170.0,68.0,3.76,45,3.03,58,0.7,55,55,2.4,12,10,2,1
1229,2be6596a9db33bf5,Jason MacDonald,75,185.0,80.0,1.55,52,2.7,46,1.43,16,35,2.0,6,8,-2,-2
1230,f3388d2cf7ab3f64,Rob MacDonald,75,205.0,78.0,1.8,50,2.04,46,7.19,80,80,5.4,1,2,-1,-1
1231,cbd5d3cdd862e90e,Rory MacDonald,72,170.0,76.0,3.75,42,2.8,62,1.77,47,88,0.4,9,4,5,-2
1232,4798e823ada58fe9,Veronica Macedo,64,125.0,64.0,1.69,41,4.65,37,0.54,100,50,0.5,0,2,-2,-2
1233,8cf90e41646491fd,Ilima Macfarlane,64,125.0,75.0,4.13,43,2.93,65,0.0,0,50,1.0,0,0,0,0
1234,f7a7f7118d4b01b6,Lyoto Machida,73,185.0,74.0,2.59,53,1.57,61,1.21,65,75,0.4,24,8,16,2
1235,e25bcbcdaf6537a1,Reza Madadi,71,155.0,72.0,2.51,46,3.31,66,3.17,33,89,0.5,3,4,-1,-2
1236,68c7ad953455c73f,Don Madge,72,155.0,72.0,4.01,67,0.96,66,0.0,0,0,2.9,1,0,1,1
1237,7691a80e6ca3e55b,Jon Madsen,72,240.0,72.0,2.46,41,1.18,81,1.32,71,70,0.0,4,1,3,-1
1238,a4bf17bd3ba3423b,Yoshiro Maeda,67,139.0,68.0,2.36,33,2.55,63,2.93,51,50,0.7,3,9,-6,-4
1239,8bbc0cfc01bc1ba1,Leonardo Mafra,70,155.0,70.0,4.55,48,4.38,43,2.12,83,69,0.4,1,3,-2,-1
1240,0c5c66ddd1886b83,Caio Magalhaes,73,185.0,73.0,2.27,40,2.78,56,1.05,15,58,1.6,4,3,1,-2
1241,88a9bc81271ccd89,Vinny Magalhaes,75,205.0,79.0,2.14,24,3.97,68,1.55,44,66,0.8,1,4,-3,-2
1242,7a613f78dd7ee8f8,Bernardo Magalhaes,69,155.0,65.0,1.8,27,3.37,68,0.0,0,0,0.5,0,2,-2,-2
1243,bd878a638e0e3be3,Angela Magana,61,115.0,65.0,1.53,28,4.92,42,0.4,25,28,0.4,0,3,-3,-3
1244,84b3e7d38f2d2ec5,Neil Magny,75,170.0,80.0,3.86,46,2.22,56,2.62,46,60,0.3,14,6,8,-1
1245,7ea1f74cef32f906,Rashid Magomedov,69,155.0,70.0,4.4,49,3.05,54,0.67,57,89,0.2,5,1,4,1
1246,369e1ce458ef50a6,Ruslan Magomedov,75,242.0,78.0,4.02,47,1.47,66,0.33,100,88,0.0,3,0,3,3
1247,e7e970d508529bf3,Ibragim Magomedov,72,250.0,75.0,0.26,4,3.86,42,0.0,0,0,0.0,0,1,-1,-1
1248,87aa9fb63d6b51a1,Zabit Magomedsharipov,73,145.0,73.0,4.49,52,2.35,66,7.24,63,77,1.3,4,0,4,4
1249,1a7745388839e52b,John Maguire,69,155.0,69.0,1.41,41,2.44,65,2.8,46,77,1.1,2,3,-1,-3
1250,ae58685caf8e4a0d,Bill Mahood,75,200.0,75.87692307692308,1.54,85,3.59,17,0.0,0,0,3.9,0,3,-3,-3
1251,7a9c1bb08a743d7f,Klayton Mai,69,125.0,75.0,1.53,42,1.02,63,3.83,100,0,7.7,0,0,0,0
1252,8e1f36476ef02a6a,Jennifer Maia,64,125.0,64.0,2.8,40,3.53,32,0.0,0,25,0.0,0,1,-1,-1
1253,427b5953ac8e3a27,Demian Maia,73,170.0,72.0,1.78,42,1.95,64,2.5,25,65,1.0,19,9,10,-3
1254,938ad489fb7a1f31,Levan Makashvili,68,145.0,68.0,2.87,54,2.07,61,3.67,42,85,0.0,1,1,0,0
1255,c21a036b4e012f1c,John Makdessi,68,155.0,68.0,5.49,50,3.89,71,0.0,0,87,0.0,9,6,3,2
1256,275aca31f61ba28c,Islam Makhachev,70,155.0,70.0,2.24,60,0.82,64,4.33,86,100,1.3,5,1,4,4
1257,3d481aa374c954a1,Aliev Makhmud,66,195.0,75.87692307692308,1.12,30,2.24,36,2.1,50,0,0.0,0,1,-1,-1
1258,57ab4d7c0bc09a30,Zach Makovsky,64,125.0,64.0,1.94,43,2.24,62,3.71,30,56,0.3,3,4,-1,-3
1259,1fb80f46d3c105d9,Fabio Maldonado,73,205.0,75.0,5.29,58,4.31,53,0.44,57,61,0.6,5,6,-1,-2
1260,e5ce754b01f922be,Marvin Maldonado,66,135.0,75.0,0.87,56,3.47,43,0.0,0,20,0.0,0,0,0,0
1261,d38e8c6ae2dfc051,Nazareno Malegarie,68,155.0,70.0,3.87,34,3.27,69,1.0,33,0,0.0,0,1,-1,-1
1262,dd6103dd7127db1d,Mike Malott,72,145.0,75.0,4.53,36,4.53,51,2.0,33,0,0.0,0,0,0,0
1263,725a834930c2b5bf,Troy Mandaloniz,69,170.0,75.0,3.52,56,4.71,63,3.1,66,57,0.0,1,1,0,-1
1264,e5767ed355a937c2,Melvin Manhoef,69,185.0,75.0,3.52,48,2.64,51,0.33,25,78,0.0,5,6,-1,1
1265,b6c6d1731ff00eeb,Melchor Manibusan,65,154.0,75.0,1.58,54,5.79,15,0.0,0,0,0.0,0,1,-1,-1
1266,a0602dd050bebefc,Jon Manley,73,170.0,75.0,1.13,20,4.33,45,1.0,7,20,0.0,0,1,-1,-1
1267,0eef1bf99afd4ff2,Steve Mann,73,170.0,75.0,3.18,70,0.66,57,1.64,100,60,0.0,0,0,0,0
1268,a23e63184c65f5b8,Chris Manuel,69,135.0,75.0,2.53,40,2.67,66,1.0,20,100,0.0,0,0,0,0
1269,1e1dbd1cc5a7469e,Jimi Manuwa,73,205.0,79.0,3.44,54,3.99,48,0.54,18,70,0.4,6,5,1,-3
1270,ff4c3ab594c7fac3,Cristiano Marcello,69,155.0,72.0,2.56,33,3.61,58,0.44,11,20,0.9,1,4,-3,-2
1271,b35ba64b6a2bbcb3,Jose Maria,65,125.0,75.0,3.2,53,3.98,52,2.32,27,33,2.3,0,2,-2,-2
1272,3143e5daff9e5b71,Jonathan Santa Maria,69,125.0,75.0,3.6,51,2.53,74,0.0,0,80,0.0,0,0,0,0
1273,23a6e307077c6ccc,Enrique Marin,70,170.0,74.0,1.43,33,3.0,50,2.5,38,60,1.0,0,2,-2,-2
1274,bd21a1e3d41c97ee,Ronny Markes,73,185.0,75.0,2.17,53,2.43,45,3.13,40,100,0.5,3,2,1,-2
1275,23a16ebe733e3041,Rory Markham,72,170.0,71.0,1.98,21,10.27,45,0.0,0,0,0.0,1,2,-1,-2
1276,4a57ebb14315b251,Randa Markos,64,115.0,63.0,2.92,41,3.26,61,1.61,26,53,0.2,4,5,-1,0
1277,c7be22a47a58365a,Christina Marks,67,125.0,69.0,5.0,58,3.0,64,7.5,100,0,0.0,0,1,-1,-1
1278,a8e6a69796280f17,Nate Marquardt,72,185.0,74.0,2.71,49,2.32,55,1.87,51,70,0.8,14,13,1,-3
1279,d0e1b42d41dab603,Julian Marquez,74,185.0,75.0,3.8,40,3.33,53,0.0,0,52,3.0,1,1,0,-1
1280,aa03a3ca00ac6827,Carmelo Marrero,72,205.0,73.0,0.84,34,2.04,54,3.21,36,36,0.9,2,3,-1,-1
1281,b6b12014698cc345,John Marsh,72,265.0,75.0,0.83,42,2.23,40,0.43,100,54,0.4,0,2,-2,-2
1282,a08d909a5be6f410,Eliot Marshall,74,205.0,77.0,1.93,27,2.39,67,0.47,33,79,0.9,3,3,0,-3
1283,0c1773639c795466,Doug Marshall,70,205.0,75.87692307692308,7.97,51,6.29,61,0.0,0,0,6.3,4,1,3,-1
1284,045f25b3a4c08e81,Jack Marshman,72,185.0,73.0,2.87,31,3.78,56,0.0,0,22,0.0,2,3,-1,-2
1285,5331b25a60417ffb,Anthony Rocco Martin,72,170.0,73.0,2.76,39,2.89,57,0.92,25,57,1.3,7,4,3,3
1286,6a92caba39b64752,Terry Martin,68,185.0,71.0,2.68,41,3.26,53,3.01,40,92,0.0,4,6,-2,-1
1287,f2477cf43c4975cc,Jonathan Martinez,68,135.0,75.0,4.73,63,5.27,42,1.0,50,0,0.0,0,1,-1,-1
1288,76729a829623e266,Henry Martinez,67,155.0,68.0,2.79,25,4.01,60,0.0,0,80,0.0,1,2,-1,-1
1289,8a9c6c4301f6d088,Danny Martinez,66,125.0,67.0,2.73,28,3.77,63,3.0,45,36,0.0,1,4,-3,1
1290,feffee4fc6da3aa3,Alonzo Martinez,70,155.0,75.0,3.07,27,7.33,52,0.0,0,0,0.0,0,1,-1,-1
1291,7413b80dbb0f8f9f,Lucas Martins,72,145.0,72.0,2.87,35,4.14,60,0.0,0,76,0.5,4,3,1,1
1292,563d051c9e769b24,Wagner da Conceicao Martins,79,390.0,75.0,1.91,37,5.43,42,2.2,100,100,0.0,1,3,-2,-3
1293,7dcf06c1967801c1,Adriano Martins,70,155.0,72.0,1.8,38,2.14,65,0.83,80,81,0.4,5,4,1,-2
1294,a17322f99ddfd8e9,Bristol Marunde,73,170.0,71.0,1.42,21,4.4,47,1.6,33,14,0.0,0,3,-3,-3
1295,c046100aea0dba9a,Shoji Maruyama,67,139.0,75.0,1.4,63,0.27,55,0.0,0,54,0.0,0,1,-1,-1
1296,5b2d7906aa894274,Mike Massenzio,74,185.0,73.0,2.08,45,3.59,54,2.74,24,50,1.4,2,5,-3,-2
1297,883922e5cd6d8473,Jameel Massouh,70,145.0,72.0,1.91,54,2.62,55,0.67,15,50,0.7,0,3,-3,-3
1298,ca743f96dd2063d5,Tiffany Masters,63,115.0,65.0,3.53,62,2.58,50,3.06,60,0,0.0,0,0,0,0
1299,47b9e0e7703a4868,Jorge Masvidal,71,170.0,74.0,4.15,46,2.96,67,1.73,58,78,0.4,14,7,7,-2
1300,3a524c6700addc24,Tateki Matsuda,67,125.0,65.0,3.2,34,3.43,69,0.0,0,16,0.0,0,2,-2,-2
1301,cd42bbe8887bba90,Daijiro Matsui,69,200.0,75.87692307692308,0.84,45,1.69,55,1.83,30,43,0.4,4,8,-4,1
1302,2fb6f197d1fbc779,Koichiro Matsumoto,67,145.0,75.0,1.9,26,3.5,31,0.0,0,0,0.0,0,1,-1,-1
1303,990060b2a68a7b82,Naoki Matsushita,66,155.0,75.0,3.3,32,2.2,63,1.5,100,0,0.0,0,0,0,0
1304,a845f0735bc67405,Jake Matthews,71,170.0,73.0,2.96,46,2.16,58,2.26,40,66,0.9,7,4,3,-1
1305,18e4f61f16f458c6,AJ Matthews,71,185.0,75.0,5.11,52,4.96,51,0.0,0,100,0.0,0,1,-1,-1
1306,ccdd90bd1fc7dab6,Vladimir Matyushenko,72,205.0,74.0,1.9,44,1.62,59,3.25,46,70,0.1,8,6,2,-2
1307,a16ce18149021139,Elaina Maxwell,68,145.0,75.0,2.07,60,2.4,53,0.0,0,50,1.0,0,3,-3,-3
1308,2c6e81426dd7573c,Jack May,80,255.0,79.0,1.52,38,3.29,33,0.91,33,20,0.0,0,2,-2,-2
1309,1a9480fc288e55d7,Don'Tale Mayes,78,260.0,82.0,4.79,48,4.12,40,0.0,0,72,0.0,0,0,0,0
1310,7d96bc577e5178b2,Gray Maynard,69,155.0,70.0,1.92,32,2.64,66,2.91,47,81,0.7,11,7,4,-1
1311,1b41c21d947d6f2f,Brooke Mayo,67,125.0,75.0,1.92,34,3.2,63,3.2,60,0,2.1,0,0,0,0
1312,016a8d958883167c,Gina Mazany,66,135.0,68.0,2.43,48,2.21,50,3.36,77,20,0.0,1,2,-1,-1
1313,443f60bec7c3c3d5,Michael McBride,73,155.0,75.0,4.08,48,5.85,40,1.85,42,30,1.2,0,2,-2,-2
1314,701e057d63c124d9,Ian McCall,65,125.0,64.0,3.59,39,3.25,67,2.08,30,88,0.0,3,5,-2,-1
1315,51018a31ddf31eb2,Molly McCann,64,125.0,62.0,1.41,30,2.4,66,0.0,0,50,0.0,0,1,-1,-1
1316,da97d6c97d09c030,Charles McCarthy,70,185.0,71.0,0.18,12,4.03,56,2.67,60,0,2.7,1,2,-1,-1
1317,008dc37cca279def,Sean McCorkle,79,265.0,81.0,0.85,44,2.48,52,2.12,40,33,4.2,1,2,-1,-2
1318,baed16f18348908e,Kris McCray,72,170.0,76.0,2.69,45,2.57,54,2.88,55,38,0.0,0,3,-3,-3
1319,eff47295daf721a6,Tamdan McCrory,76,185.0,78.0,2.07,49,1.6,46,2.28,50,33,2.5,4,5,-1,-2
1320,11e3fd7546359fc5,Rob McCullough,69,155.0,69.0,2.47,36,2.84,59,0.46,100,68,0.0,5,5,0,-2
1321,75f871836d41f90f,Justin McCully,73,225.0,73.0,1.58,37,2.02,46,1.28,44,43,0.0,2,2,0,-1
1322,5cafbc97dba2e797,Bubba McDaniel,75,185.0,75.0,1.64,44,1.98,56,0.93,50,50,1.4,1,2,-1,-2
1323,a3f8356ace5e3eb5,Miles McDonald,67,115.0,75.0,5.1,45,4.0,43,0.0,0,100,1.0,0,0,0,0
1324,d0314416a7f26527,Michael McDonald,69,135.0,70.0,2.69,42,2.76,57,1.09,66,52,1.4,7,3,4,-1
1325,49c29e57d4e2be6f,Justin McElfresh,78,205.0,75.87692307692308,4.59,26,12.79,41,0.0,0,0,0.0,0,2,-2,-2
1326,1fd4fbdcc67de844,Drew McFedries,72,185.0,72.0,5.13,51,4.56,52,1.42,100,56,0.7,4,5,-1,-1
1327,e4e0993befecdaf8,Liam McGeary,78,205.0,75.87692307692308,1.28,48,1.92,50,0.51,100,0,2.5,0,0,0,0
1328,523fa774700d7d3f,Court McGee,71,170.0,75.0,4.72,36,3.43,63,1.98,24,62,0.5,8,6,2,1
1329,d90b630e0561818b,Gan McGee,82,265.0,75.0,2.2,29,2.31,59,0.65,25,83,0.0,2,4,-2,-3
1330,1f9c371c93dfd3a9,Ryan McGillivray,71,170.0,75.0,1.27,20,2.2,52,0.0,0,44,0.0,0,1,-1,-1
1331,856ec65948b7d234,Ryan McGivern,72,185.0,75.0,2.22,29,2.22,57,0.0,0,0,0.0,0,1,-1,-1
1332,f4c49976c75c5ab2,Conor McGregor,69,155.0,74.0,5.27,48,4.43,55,0.75,62,70,0.0,9,2,7,-1
1333,00a905a4a4a2b071,Greg McIntyre,70,155.0,75.0,0.79,30,1.36,41,5.09,50,0,0.0,0,2,-2,-2
1334,f3ec0214794a699e,AJ McKee,70,145.0,75.0,2.75,32,0.92,80,11.01,100,100,11.0,0,0,0,0
1335,3414b50b08a10600,Antonio McKee,68,155.0,75.0,1.37,45,0.74,74,1.47,33,57,0.0,0,2,-2,-2
1336,9ca265dfe8323db3,Tim McKenzie,72,185.0,74.0,1.37,54,2.96,44,0.0,0,28,2.1,1,2,-1,-1
1337,7be63795363029e8,Cody McKenzie,72,155.0,72.0,1.74,34,2.5,67,2.5,25,14,2.5,3,4,-1,-1
1338,f215cfbd4ba3c270,Garreth McLellan,73,185.0,72.0,3.56,54,2.94,45,1.15,22,34,0.9,1,4,-3,-3
1339,7be74a12d7352df2,Sara McMann,66,135.0,66.0,2.37,44,2.06,47,4.67,64,66,0.5,9,5,4,-2
1340,cac08b8685387ca5,James McSweeney,76,230.0,77.0,3.94,55,4.33,42,0.52,33,100,1.1,1,2,-1,-2
1341,4b47e71384a9522f,Tim Means,74,170.0,75.0,4.78,45,3.23,63,0.82,50,63,0.2,10,7,3,1
1342,263af068bd986548,Kaline Medeiros,63,115.0,75.0,2.06,70,0.29,83,4.41,100,0,4.4,0,0,0,0
1343,2937cb502dda0808,Anistavio Medeiros,66,145.0,75.0,3.64,44,5.0,47,0.0,0,0,0.0,0,1,-1,-1
1344,813550bc53b15fb0,Yancy Medeiros,70,170.0,75.0,4.39,36,5.22,48,0.15,33,83,0.6,8,5,3,-1
1345,103b06d8707895a9,Emil Meek,71,170.0,74.0,2.24,38,2.64,32,0.33,50,48,1.3,1,2,-1,-2
1346,6ac9bc2953c47345,Gerald Meerschaert,73,185.0,77.0,3.48,46,4.32,47,2.61,37,50,1.7,4,2,2,-1
1347,c0a93b52096b7682,Frank Megallon,70,185.0,75.0,1.14,21,5.32,54,0.0,0,0,0.0,0,1,-1,-1
1348,6c7dafd03b6cc3f8,Derrick Mehmen,76,205.0,75.87692307692308,1.93,14,4.53,48,1.0,16,0,0.0,1,1,0,-1
1349,2aa49b3766a59bcd,Jordan Mein,72,170.0,73.0,3.35,44,2.55,69,1.56,58,66,0.2,7,5,2,2
1350,6eae26c44e505775,Bryce Mejia,73,170.0,75.0,3.49,62,6.98,50,0.0,0,0,0.0,0,0,0,0
1351,eee7dafac7d672b5,Brian Melancon,68,170.0,72.0,4.18,49,3.64,64,2.02,100,66,0.0,2,2,0,-1
1352,2b06b6ad5db63348,Brandon Melendez,71,155.0,75.0,0.84,26,0.56,63,0.0,0,25,0.0,0,1,-1,-1
1353,aa5b4eff51bdc7d1,Gilbert Melendez,69,145.0,73.0,3.51,33,2.35,64,1.7,42,71,0.2,17,7,10,-4
1354,8a028648f3f0761d,Fabio Mello,65,155.0,75.0,0.86,35,3.94,50,0.0,0,0,0.0,0,1,-1,-1
1355,3795fca327cbcf23,Antonio Mendes,75,205.0,77.0,1.34,47,6.85,22,2.51,50,100,0.0,0,2,-2,-2
1356,b5b684eac99ae0a3,Chad Mendes,66,145.0,66.0,2.76,49,2.14,68,4.08,54,100,0.3,13,4,9,1
1357,3d5b1ce6097dbb49,Augusto Mendes,66,135.0,65.0,2.42,34,3.91,56,1.75,33,80,0.0,1,2,-1,-1
1358,49e49b54e5901d0d,Eddie Mendez,70,185.0,76.0,1.71,33,3.43,11,0.0,0,0,0.0,1,1,0,-1
1359,a495f599e787614f,Alonzo Menifield,72,205.0,76.0,4.34,47,1.39,52,0.0,0,60,0.0,0,0,0,0
1360,5755960ebd0b16f6,Ivan Menjivar,66,145.0,64.0,2.78,37,2.76,65,0.56,28,38,1.0,4,7,-3,-3
1361,275cafc9de131c83,Dave Menne,70,170.0,75.0,1.84,44,1.99,42,0.46,50,57,2.5,2,5,-3,-5
1362,c1135a6892e916db,Adam Meredith,74,170.0,75.0,2.63,50,2.11,55,7.89,100,100,7.9,0,0,0,0
1363,e82d5f54daa85a7e,Joe Merritt,72,170.0,73.0,1.53,58,0.73,66,0.0,0,68,0.0,0,1,-1,-1
1364,5bdcbd8dd681a257,Jeremiah Metcalf,73,185.0,75.0,1.74,59,0.27,60,4.02,66,100,2.0,1,2,-1,1
1365,5823ceab56741617,Jonathan Meunier,75,170.0,75.0,3.47,50,1.43,69,0.58,33,58,0.0,1,1,0,1
1366,3623bd267a2eef2e,Yaotzin Meza,69,145.0,74.0,1.43,41,1.62,64,1.06,20,18,1.4,2,4,-2,-2
1367,946f341df6472ee0,Guy Mezger,73,200.0,75.87692307692308,2.3,32,1.36,72,0.39,50,88,0.0,8,7,1,-1
1368,49f4b511932f71e9,David Michaud,69,155.0,72.0,3.25,43,4.45,54,2.53,58,77,0.7,1,2,-1,-1
1369,f903967fd320da38,Chris Mickle,69,145.0,75.0,3.03,27,9.7,48,0.0,0,0,0.0,0,1,-1,-1
1370,a36a14985a57a1c6,Zachary Micklewright,72,155.0,74.0,5.56,53,4.72,54,0.7,12,100,0.0,1,2,-1,-2
1371,5b5b9c6f6f270369,Kristof Midoux,73,220.0,75.0,0.7,43,2.89,49,0.0,0,0,0.0,0,2,-2,-2
1372,2b284840ca89876a,Chris Mierzwiak,73,185.0,75.0,1.6,61,1.73,48,2.0,28,0,1.0,0,1,-1,-1
1373,d6285cba1d1052e0,Bojan Mihajlovic,71,205.0,73.0,1.23,35,5.95,47,0.0,0,33,0.0,0,3,-3,-3
1374,cedfdf8d423d500c,Pat Miletich,70,170.0,75.0,1.79,45,1.66,63,1.96,100,54,1.0,8,2,6,-1
1375,f1928a52590c5532,Curtis Millender,74,170.0,76.0,3.55,41,3.04,61,0.81,100,57,0.0,2,0,2,2
1376,d0c29452d3272603,Dan Miller,73,185.0,74.0,2.03,36,3.06,49,1.67,54,47,1.8,8,7,1,-2
